AWP193T195U1O0,1,2,http://www.wikidata.org/entity/Q17
PFPX10U29,1,1,http://www.wikidata.org/entity/Q11148917
PFPX10U41,1,1,http://www.wikidata.org/entity/Q584469
PFPX10U44,1,1,http://www.wikidata.org/entity/Q3680646
PFPX10U44,1,2,http://www.wikidata.org/entity/Q112605150
PFPX10U44,1,3,
PFPX10U44,1,4,http://www.wikidata.org/entity/Q18421053
PFPX10U61,1,1,http://www.wikidata.org/entity/Q15354606
PFPX10U61,1,2,http://www.wikidata.org/entity/Q15354606
YRZD14B03,1,1,http://www.wikidata.org/entity/Q321529
YRZD14B03,1,2,http://www.wikidata.org/entity/Q16
YRZD14B19,1,1,http://www.wikidata.org/entity/Q10988133
YRZD14B19,1,2,http://www.wikidata.org/entity/Q142
YRZD14B32,1,1,http://www.wikidata.org/entity/Q1768483
YRZD14B32,1,3,http://www.wikidata.org/entity/Q29
LATW17E03,1,1,http://www.wikidata.org/entity/Q2714893
LATW17E08,1,2,http://www.wikidata.org/entity/Q668
LATW17E12,1,2,http://www.wikidata.org/entity/Q7432
LATW17E12,1,3,http://www.wikidata.org/entity/Q36341
LATW17E12,1,6,http://www.wikidata.org/entity/Q49391
LATW17E12,1,10,http://www.wikidata.org/entity/Q9323487
LATW17E12,1,14,http://www.wikidata.org/entity/Q810198
LATW17E12,1,15,http://www.wikidata.org/entity/Q19133013
LATW17E12,1,16,http://www.wikidata.org/entity/Q147768
LATW17E12,1,19,http://www.wikidata.org/entity/Q55249357
LATW17E12,1,21,http://www.wikidata.org/entity/Q56241615
WXFE22C3,1,3,http://www.wikidata.org/entity/Q142
WXFE22C3,1,4,http://www.wikidata.org/entity/Q16996794
WXFE22C6,1,2,http://www.wikidata.org/entity/Q45
WBKD35R01,1,2,http://www.wikidata.org/entity/Q148
WBKD35R03,1,2,http://www.wikidata.org/entity/Q17
AVMN45V07,1,1,http://www.wikidata.org/entity/Q33
AVMN45V07,1,4,http://www.wikidata.org/entity/Q33
AVMN45V07,1,5,http://www.wikidata.org/entity/Q1849187
AVMN45V07,1,6,
AVMN45V07,1,7,http://www.wikidata.org/entity/Q3142
AVMN45V10,1,1,http://www.wikidata.org/entity/Q12646666
AVMN45V10,1,2,http://www.wikidata.org/entity/Q20
AVMN45V27,1,2,http://www.wikidata.org/entity/Q55
AVMN45V34,1,2,http://www.wikidata.org/entity/Q20817212
AVMN45V38,1,1,http://www.wikidata.org/entity/Q25215983
AVMN45V38,1,3,http://www.wikidata.org/entity/Q212
AVMN45V41,1,2,http://www.wikidata.org/entity/Q668
AVMN45V41,1,3,http://www.wikidata.org/entity/Q668
AVMN45V48,1,1,http://www.wikidata.org/entity/Q12252383
AVMN45V48,1,2,http://www.wikidata.org/entity/Q218
AVMN45V48,1,3,http://www.wikidata.org/entity/Q218
AVMN45V52,1,1,http://www.wikidata.org/entity/Q749847
AVMN45V52,1,2,http://www.wikidata.org/entity/Q419
AVMN45V55,1,1,http://www.wikidata.org/entity/Q40
AVMN45V55,1,2,
AVMN45V59,1,2,http://www.wikidata.org/entity/Q183
AVMN45V59,1,3,
AVMN45V61,1,1,http://www.wikidata.org/entity/Q749847
AVMN45V61,1,3,
AVMN45V70,1,1,http://www.wikidata.org/entity/Q4412
AVMN45V70,1,2,http://www.wikidata.org/entity/Q133289
VBCG50Y0,1,1,http://www.wikidata.org/entity/Q3406707
VBCG50Y0,1,3,http://www.wikidata.org/entity/Q38
VBCG50Y5,1,2,http://www.wikidata.org/entity/Q38
FOBI62T003,1,1,http://www.wikidata.org/entity/Q28367692
FOBI62T003,1,2,http://www.wikidata.org/entity/Q36348
FOBI62T003,1,3,http://www.wikidata.org/entity/Q33767
FOBI62T003,1,4,
FOBI62T007,1,1,http://www.wikidata.org/entity/Q106164506
FOBI62T007,1,2,http://www.wikidata.org/entity/Q928
FOBI62T007,1,3,
FOBI62T007,1,4,http://www.wikidata.org/entity/Q1932852
FOBI62T007,1,5,http://www.wikidata.org/entity/Q4173974
FOBI62T009,1,1,http://www.wikidata.org/entity/Q31
FOBI62T009,1,2,
FOBI62T024,1,3,
FOBI62T024,1,4,http://www.wikidata.org/entity/Q2736146
FOBI62T035,1,1,http://www.wikidata.org/entity/Q3673757
FOBI62T035,1,2,http://www.wikidata.org/entity/Q41470
FOBI62T035,1,3,
FOBI62T047,1,1,http://www.wikidata.org/entity/Q38
FOBI62T047,1,2,http://www.wikidata.org/entity/Q1049852
FOBI62T054,1,2,http://www.wikidata.org/entity/Q38
FOBI62T059,1,1,http://www.wikidata.org/entity/Q8495
FOBI62T059,1,2,http://www.wikidata.org/entity/Q29
FOBI62T115,1,2,http://www.wikidata.org/entity/Q38
FOBI62T125,1,2,http://www.wikidata.org/entity/Q30
FOBI62T125,1,4,
FOBI62T135,1,1,http://www.wikidata.org/entity/Q414
FOBI62T135,1,2,http://www.wikidata.org/entity/Q414
FOBI62T140,1,2,http://www.wikidata.org/entity/Q43
FOBI62T140,1,3,http://www.wikidata.org/entity/Q43
FOBI62T149,1,1,http://www.wikidata.org/entity/Q39
FOBI62T149,1,2,http://www.wikidata.org/entity/Q13497
FOBI62T149,1,3,http://www.wikidata.org/entity/Q67888145
FOBI62T149,1,4,http://www.wikidata.org/entity/Q139143
FOBI62T159,1,1,http://www.wikidata.org/entity/Q8828
FOBI62T159,1,2,http://www.wikidata.org/entity/Q29
FOBI62T159,1,3,http://www.wikidata.org/entity/Q29
FOBI62T164,1,1,
FOBI62T164,1,3,
FOBI62T171,1,1,http://www.wikidata.org/entity/Q1572982
FOBI62T171,1,3,
GWQN65F01,1,1,http://www.wikidata.org/entity/Q129465
GWQN65F01,1,2,http://www.wikidata.org/entity/Q17
GWQN65F12,1,1,http://www.wikidata.org/entity/Q1156753
GWQN65F12,1,2,http://www.wikidata.org/entity/Q1912004
GWQN65F12,1,3,http://www.wikidata.org/entity/Q711
UXAJ83I02,1,1,
UXAJ83I02,1,3,http://www.wikidata.org/entity/Q1860
UXAJ83I02,1,6,http://www.wikidata.org/entity/Q23014836
UXAJ83I02,1,8,http://www.wikidata.org/entity/Q66741638
UXAJ83I02,1,9,
UXAJ83I05,1,1,http://www.wikidata.org/entity/Q116741808
UXAJ83I05,1,3,http://www.wikidata.org/entity/Q155
UXAJ83I05,1,4,http://www.wikidata.org/entity/Q566312
UXAJ83I22,1,2,http://www.wikidata.org/entity/Q1006
UXAJ83I25,1,2,http://www.wikidata.org/entity/Q1006
UXAJ83I46,1,2,http://www.wikidata.org/entity/Q1006
UXAJ83I54,1,2,http://www.wikidata.org/entity/Q38
UXAJ83I54,1,3,http://www.wikidata.org/entity/Q1548030
RLDK84O17,1,1,http://www.wikidata.org/entity/Q10876842
RLDK84O17,1,2,
RLDK84O17,1,3,http://www.wikidata.org/entity/Q148
RLDK84O20,1,2,http://www.wikidata.org/entity/Q148
RLDK84O20,1,3,
SWCS90O10,1,1,http://www.wikidata.org/entity/Q1968435
SWCS90O10,1,2,
CDCF92X003,1,1,http://www.wikidata.org/entity/Q848706
CDCF92X004,1,1,http://www.wikidata.org/entity/Q468698
CDCF92X017,1,1,http://www.wikidata.org/entity/Q1130373
CDCF92X018,1,2,http://www.wikidata.org/entity/Q257106
CDCF92X027,1,2,http://www.wikidata.org/entity/Q93189
CDCF92X030,1,1,http://www.wikidata.org/entity/Q865798
CDCF92X040,1,1,http://www.wikidata.org/entity/Q213449
CDCF92X040,1,2,http://www.wikidata.org/entity/Q148
CDCF92X040,1,3,http://www.wikidata.org/entity/Q9495748
CDCF92X040,1,4,http://www.wikidata.org/entity/Q728206
CDCF92X040,1,5,http://www.wikidata.org/entity/Q523224
CDCF92X050,1,1,http://www.wikidata.org/entity/Q2935
CDCF92X050,1,2,http://www.wikidata.org/entity/Q830
CDCF92X060,1,1,http://www.wikidata.org/entity/Q868199
CDCF92X060,1,2,http://www.wikidata.org/entity/Q26626
CDCF92X061,1,1,http://www.wikidata.org/entity/Q154166
CDCF92X061,1,2,http://www.wikidata.org/entity/Q35051
CDCF92X064,1,1,http://www.wikidata.org/entity/Q34687
CDCF92X064,1,2,http://www.wikidata.org/entity/Q34687
CDCF92X074,1,1,http://www.wikidata.org/entity/Q165278
CDCF92X074,1,2,http://www.wikidata.org/entity/Q165278
CDCF92X079,1,1,http://www.wikidata.org/entity/Q449506
CDCF92X079,1,2,http://www.wikidata.org/entity/Q22724
CDCF92X083,1,1,http://www.wikidata.org/entity/Q643419
CDCF92X083,1,2,http://www.wikidata.org/entity/Q22724
CDCF92X086,1,1,http://www.wikidata.org/entity/Q669842
CDCF92X086,1,2,http://www.wikidata.org/entity/Q669842
CDCF92X092,1,1,http://www.wikidata.org/entity/Q23390
CDCF92X092,1,2,http://www.wikidata.org/entity/Q23390
CDCF92X108,1,1,http://www.wikidata.org/entity/Q594676
